Temperature,Humidity,CO2,Occupancy,weekend,tod_sin,tod_cos
22.24,27.245,591.0,0,0,-0.9563047559630354,0.2923717047227367
22.2,27.2,595.0,0,0,-0.9550199444571867,0.2965415749755707
22.2,27.29,594.33,0,0,-0.9523957996432784,0.3048642990280109
22.2,27.29,593.5,0,0,-0.9510565162951536,0.30901699437494723
22.2,27.29,592.0,0,0,-0.9496991262018771,0.3131638064837491
22.15,27.245,586.5,0,0,-0.9483236552061993,0.31730465640509226
22.2,27.2,586.0,0,0,-0.9483236552061993,0.31730465640509226
22.15,27.245,586.0,0,0,-0.9469301294951057,0.3214394653031615
22.2,27.245,584.5,0,0,-0.9440890203927844,0.32969064526278663
22.1,27.245,584.5,0,0,-0.9426414910921784,0.3338068592337709
22.1,27.2,585.5,0,0,-0.9411760152563707,0.3379167180033267
22.13,27.2,584.67,0,0,-0.9396926207859085,0.34202014332566816
22.2,27.2,577.0,0,0,-0.9381913359224844,0.3461170570774922
22.1,27.2,580.0,0,0,-0.9381913359224844,0.3461170570774922
22.12,27.2,582.0,0,0,-0.9351352096860118,0.35429103799771533
22.2,27.2,580.0,0,0,-0.9335804264972021,0.35836794954529955
22.1,27.15,578.0,0,0,-0.9320078692827986,0.36243803828370147
22.1,27.2,576.5,0,0,-0.9320078692827986,0.36243803828370147
22.1,27.2,580.0,0,0,-0.9288095528719241,0.3705574375098364
22.1,27.2,572.5,0,0,-0.9288095528719241,0.3705574375098364
22.1,27.2,567.0,0,0,-0.9271838545667874,0.37460659341591196
22.1,27.2,568.0,0,0,-0.9238795325112866,0.38268343236509
22.1,27.2,574.5,0,0,-0.9222009716704518,0.3867109616368206
22.1,27.2,564.33,0,0,-0.9205048534524405,0.3907311284892735
22.1,27.2,563.0,0,0,-0.9187912101488982,0.39474385638426757
22.1,27.15,564.5,0,0,-0.917060074385124,0.39874906892524625
22.07,27.16667,566.33,0,0,-0.917060074385124,0.39874906892524625
22.1,27.1,562.0,0,0,-0.9135454576426008,0.40673664307580054
22.0,27.1,565.5,0,0,-0.9117620435770886,0.4107188526134774
22.0,27.1,570.0,0,0,-0.9099612708765433,0.4146932426562389
22.05,27.15,562.0,0,0,-0.9099612708765433,0.4146932426562389
22.0,27.1,560.0,0,0,-0.9063077870366498,0.4226182617406996
22.0,27.1,558.0,0,0,-0.9063077870366498,0.4226182617406996
22.0,27.1,556.0,0,0,-0.904455145454368,0.42656873990145827
22.0,27.1,557.0,0,0,-0.9006982393225882,0.43444525740441653
21.92,27.1,556.5,0,0,-0.898794046299167,0.4383711467890774
21.94,27.1,557.5,0,0,-0.8968727415326884,0.442288690219001
21.93,27.1,555.0,0,0,-0.8949343616020253,0.44619781310980833
21.89,27.1,555.0,0,0,-0.8949343616020253,0.44619781310980833
21.89,27.1,553.0,0,0,-0.892978943411137,0.45009844103743507
21.89,27.1,549.5,0,0,-0.8890171414857366,0.45787391511695635
21.89,27.1,548.5,0,0,-0.887010833178222,0.46174861323503325
21.89,27.1,551.5,0,0,-0.8849876374630419,0.4656145203251113
21.89,27.1,548.5,0,0,-0.8829475928589271,0.4694715627858904
21.89,27.1,548.0,0,0,-0.8808907382053859,0.4733196671848428
21.89,27.1,547.5,0,0,-0.8808907382053859,0.4733196671848428
21.89,27.1,553.0,0,0,-0.8788171126619658,0.4771587602596076
21.84,27.1,547.5,0,0,-0.8746197071393961,0.4848096202463365
21.86,27.1,548.67,0,0,-0.8724960070727971,0.48862124149695496
21.79,27.1,540.0,0,0,-0.8703556959398998,0.4924235601034669
21.79,27.1,538.0,0,0,-0.8681988144891425,0.49621650367520775
21.79,27.1,542.0,0,0,-0.8681988144891425,0.49621650367520775
21.79,27.1,542.0,0,0,-0.8660254037844386,0.5000000000000001
21.79,27.1,538.0,0,0,-0.8616291604415255,0.5075383629607045
21.79,27.1,537.67,0,0,-0.8594064115014526,0.5112930860770523
21.79,27.1,537.5,0,0,-0.8571673007021123,0.5150380749100542
21.79,27.1,536.0,0,0,-0.8549118706729468,0.5187732581605211
21.74,27.1,534.5,0,0,-0.8526401643540921,0.522498564715949
21.7,27.1,532.5,0,0,-0.8526401643540921,0.522498564715949
21.76,27.1,530.0,0,0,-0.8480480961564261,0.5299192642332047
21.74,27.05,529.5,0,0,-0.8457278217039731,0.5336145159156118
21.79,27.05,531.0,0,0,-0.8433914458128857,0.5372996083468239
21.73,27.0,533.33,0,0,-0.8433914458128857,0.5372996083468239
21.74,27.0,531.0,0,0,-0.8386705679454243,0.5446390350150266
21.74,27.0,529.0,0,0,-0.8386705679454243,0.5446390350150266
21.74,27.0,528.5,0,0,-0.8362861558477594,0.5482932295199139
21.7,27.0,525.0,0,0,-0.8314696123025455,0.5555702330196018
21.7,27.0,528.5,0,0,-0.8290375725550421,0.5591929034707462
21.7,27.0,530.5,0,0,-0.8265897491271886,0.5628049276950685
21.7,26.89,528.0,0,0,-0.8241261886220158,0.5664062369248325
21.7,26.89,526.0,0,0,-0.821646937942164,0.5699967625963025
21.7,26.89,530.0,0,0,-0.821646937942164,0.5699967625963025
21.7,26.89,533.33,0,0,-0.816641555161679,0.5771451900372334
21.7,26.89,529.0,0,0,-0.8141155183563196,0.5807029557109393
21.7,26.89,528.0,0,0,-0.8115739819650127,0.5842496656374337
21.7,26.89,526.0,0,0,-0.8115739819650127,0.5842496656374337
21.7,26.89,526.0,0,0,-0.8064446042674829,0.591309648363582
21.7,26.79,521.0,0,0,-0.8064446042674829,0.591309648363582
21.7,26.79,518.0,0,0,-0.8038568606172177,0.5948227867513407
21.7,26.79,515.5,0,0,-0.798635510047293,0.6018150231520479
21.7,26.79,520.0,0,0,-0.7960020025346225,0.6052939880428938
21.7,26.7675,523.5,0,0,-0.7933533402912352,0.6087614290087205
21.7,26.79,525.5,0,0,-0.7906895737438435,0.612217280034449
21.7,26.79,514.0,0,0,-0.7880107536067218,0.6156614753256585
21.7,26.7,518.0,0,0,-0.782608156852414,0.6225146366376193
21.7,26.7,518.0,0,0,-0.7798844830928816,0.6259234721840593
21.7,26.7,520.0,0,0,-0.7771459614569708,0.6293203910498375
21.6,26.7,521.0,0,0,-0.7743926440821857,0.6327053285625159
21.6,26.6,518.0,0,0,-0.7716245833877197,0.6360782202777643
21.6,26.65,517.0,0,0,-0.7716245833877197,0.6360782202777643
21.6,26.6,511.5,0,0,-0.7688418320734595,0.6394390019805849
21.65,26.65,514.0,0,0,-0.7632324697825291,0.6461239796429635
21.6,26.55,515.5,0,0,-0.7604059656000308,0.6494480483301839
21.6,26.5,517.0,0,0,-0.7575649843840496,0.6527597524627224
21.6,26.5,515.0,0,0,-0.7547095802227722,0.656059028990507
21.6,26.5,512.0,0,0,-0.7547095802227722,0.656059028990507
21.6,26.5,515.0,0,0,-0.7518398074789777,0.6593458151000684
21.65,26.55,511.0,0,0,-0.7460573750616997,0.6658816660008341
21.6,26.5,514.0,0,0,-0.7431448254773946,0.6691306063588578
21.6,26.445,508.0,0,0,-0.740218127486832,0.6723668074346681
21.6,26.4725,509.75,0,0,-0.7372773368101242,0.6755902076156601
21.6,26.445,508.75,0,0,-0.7343225094356858,0.6788007455329415
21.6,26.445,508.5,0,0,-0.7343225094356858,0.6788007455329415
21.6,26.39,507.0,0,0,-0.7283709698824004,0.6851829903263591
21.6,26.39,507.0,0,0,-0.7253743710122879,0.6883545756937537
21.6,26.39,503.5,0,0,-0.7223639620597561,0.6915130557822688
21.6,26.39,504.0,0,0,-0.7223639620597561,0.6915130557822688
21.6,26.39,504.0,0,0,-0.7163019434246545,0.69779045984168
21.58,26.315,500.5,0,0,-0.7163019434246545,0.69779045984168
21.6,26.29,500.0,0,0,-0.7132504491541819,0.7009092642998505
21.6,26.29,503.5,0,0,-0.7071067811865477,0.7071067811865474
21.55,26.245,503.0,0,0,-0.7040147244559687,0.7101853756232851
21.55,26.245,502.5,0,0,-0.7009092642998508,0.7132504491541817
21.5,26.2,502.0,0,0,-0.6977904598416802,0.7163019434246541
21.57,26.2,502.0,0,0,-0.6946583704589976,0.7193398003386509
21.5,26.2,502.5,0,0,-0.6946583704589976,0.7193398003386509
21.5,26.2,497.0,0,0,-0.688354575693754,0.7253743710122875
21.5,26.15,501.5,0,0,-0.6851829903263593,0.7283709698824
21.5,26.15,504.0,0,0,-0.6819983600624983,0.7313537016191707
21.5,26.1,501.0,0,0,-0.6819983600624983,0.7313537016191707
21.5,26.1,493.75,0,0,-0.6755902076156605,0.7372773368101239
21.5,26.1,500.0,0,0,-0.6755902076156605,0.7372773368101239
21.5,26.1,504.5,0,0,-0.6723668074346678,0.7402181274868324
21.5,26.05,504.0,0,0,-0.6658816660008344,0.7460573750616993
21.5,26.1,501.0,0,0,-0.6626200482157378,0.7489557207890019
21.5,26.0,499.0,0,0,-0.6593458151000687,0.7518398074789775
21.5,26.0,502.0,0,0,-0.6560590289905074,0.7547095802227719
21.5,26.0,503.5,0,0,-0.6560590289905074,0.7547095802227719
21.5,26.0,500.67,0,0,-0.6527597524627228,0.7575649843840493
21.5,26.0,493.0,0,0,-0.6461239796429639,0.7632324697825288
21.5,26.0,492.5,0,0,-0.6427876096865396,0.7660444431189778
21.5,26.0,493.0,0,0,-0.6394390019805852,0.7688418320734591
21.5,25.89,495.5,0,0,-0.636078220277764,0.77162458338772
21.5,26.0,492.67,0,0,-0.6327053285625163,0.7743926440821854
21.5,26.0,490.0,0,0,-0.6327053285625163,0.7743926440821854
21.5,25.92667,493.0,0,0,-0.6293203910498378,0.7771459614569706
21.5,25.89,494.67,0,0,-0.6225146366376196,0.7826081568524138
21.5,25.89,496.0,0,0,-0.6190939493098343,0.7853169308807446
21.5,25.89,491.0,0,0,-0.6156614753256588,0.7880107536067216
21.5,25.84,490.5,0,0,-0.6122172800344494,0.7906895737438433
21.5,25.84,490.0,0,0,-0.6122172800344494,0.7906895737438433
21.5,25.89,491.0,0,0,-0.608761429008721,0.7933533402912349
21.5,25.89,491.67,0,0,-0.6018150231520483,0.7986355100472928
21.5,25.89,493.5,0,0,-0.5983246005706593,0.8012538126910604
21.47,25.865,493.75,0,0,-0.594822786751341,0.8038568606172175
21.5,25.84,490.0,0,0,-0.5913096483635824,0.8064446042674827
21.5,25.79,488.0,0,0,-0.5877852522924734,0.8090169943749473
21.5,25.79,490.0,0,0,-0.5877852522924734,0.8090169943749473
21.5,25.79,487.0,0,0,-0.5807029557109397,0.8141155183563193
21.44,25.745,492.5,0,0,-0.5771451900372337,0.8166415551616788
21.44,25.745,493.5,0,0,-0.5735764363510465,0.8191520442889916
21.46,25.76,493.33,0,0,-0.5735764363510465,0.8191520442889916
21.44,25.745,488.0,0,0,-0.5664062369248329,0.8241261886220156
21.5,25.79,487.5,0,0,-0.5664062369248329,0.8241261886220156
21.43,25.73,485.33,0,0,-0.5628049276950688,0.8265897491271884
21.39,25.7,484.0,0,0,-0.5555702330196022,0.8314696123025452
21.39,25.7,489.0,0,0,-0.5519369853120577,0.8338858220671685
21.44,25.745,488.0,0,0,-0.5482932295199143,0.8362861558477592
21.5,25.79,493.0,0,0,-0.544639035015027,0.838670567945424
21.39,25.7,491.0,0,0,-0.5409744713679948,0.8410390129643919
21.44,25.745,488.0,0,0,-0.5409744713679948,0.8410390129643919
21.44,25.745,487.25,0,0,-0.5336145159156114,0.8457278217039733
21.39,25.7,489.0,0,0,-0.5299192642332058,0.8480480961564254
21.5,25.79,489.0,0,0,-0.5262139236518699,0.8503522249955626
21.39,25.7,486.0,0,0,-0.5262139236518699,0.8503522249955626
21.43,25.73,484.67,0,0,-0.5187732581605222,0.8549118706729462
21.39,25.7,485.0,0,0,-0.5187732581605222,0.8549118706729462
21.39,25.7,487.0,0,0,-0.5150380749100545,0.8571673007021121
21.39,25.7,492.0,0,0,-0.5075383629607049,0.8616291604415253
21.39,25.7,490.67,0,0,-0.5037739770455265,0.8638355052043956
21.39,25.7,488.0,0,0,-0.5000000000000004,0.8660254037844384
21.39,25.7,485.5,0,0,-0.49621650367520886,0.8681988144891419
21.39,25.7,486.0,0,0,-0.49621650367520886,0.8681988144891419
21.39,25.7,485.5,0,0,-0.4924235601034673,0.8703556959398996
21.39,25.7,486.0,0,0,-0.4848096202463369,0.8746197071393959
21.39,25.7,480.0,0,0,-0.48098876891938774,0.8767267557075077
21.39,25.7,481.0,0,0,-0.47715876025960874,0.8788171126619652
21.39,25.7,481.67,0,0,-0.4733196671848432,0.8808907382053857
21.39,25.7,485.5,0,0,-0.4694715627858908,0.882947592858927
21.39,25.7,485.0,0,0,-0.4694715627858908,0.882947592858927
21.39,25.7,473.0,0,0,-0.4656145203251117,0.8849876374630418
21.39,25.7,475.0,0,0,-0.4578739151169575,0.8890171414857361
21.39,25.7,486.0,0,0,-0.45399049973954697,0.8910065241883678
21.39,25.7,481.5,0,0,-0.4500984410374347,0.8929789434111371
21.39,25.7,483.0,0,0,-0.4461978131098095,0.8949343616020247
21.39,25.7,479.0,0,0,-0.4461978131098095,0.8949343616020247
21.39,25.7,479.0,0,0,-0.4422886902190014,0.8968727415326883
21.39,25.7,479.0,0,0,-0.4344452574044177,0.9006982393225875
21.34,25.7,479.0,0,0,-0.4305110968082952,0.9025852843498606
21.39,25.7,479.0,0,0,-0.4265687399014579,0.9044551454543682
21.39,25.7,477.0,0,0,-0.4226182617407,0.9063077870366497
21.39,25.7,477.5,0,0,-0.4186597375374281,0.9081431738250813
21.29,25.7,477.5,0,0,-0.4186597375374281,0.9081431738250813
21.34,25.7,480.0,0,0,-0.4107188526134778,0.9117620435770883
21.29,25.7,480.0,0,0,-0.40673664307580015,0.913545457642601
21.34,25.7,482.0,0,0,-0.40274668985873824,0.9153114791194467
21.32,25.7,480.33,0,0,-0.40274668985873824,0.9153114791194467
21.34,25.7,477.5,0,0,-0.3947438563842671,0.9187912101488983
21.29,25.7,476.0,0,0,-0.3947438563842671,0.9187912101488983
21.39,25.7,479.0,0,0,-0.3907311284892747,0.9205048534524399
21.39,25.7,471.0,0,0,-0.38268343236508956,0.9238795325112868
21.29,25.7,474.0,0,0,-0.37864861735243305,0.9255405040175664
21.29,25.7,477.5,0,0,-0.37460659341591235,0.9271838545667873
21.34,25.7,476.0,0,0,-0.3705574375098368,0.928809552871924
21.29,25.7,474.25,0,0,-0.36650122672429725,0.9304175679820246
21.39,25.7,475.0,0,0,-0.36650122672429725,0.9304175679820246
21.29,25.7,476.5,0,0,-0.35836794954530077,0.9335804264972015
21.34,25.7,474.5,0,0,-0.3542910379977158,0.9351352096860117
21.29,25.7,478.0,0,0,-0.35020738125946765,0.9366721892483976
21.29,25.7,475.33,0,0,-0.35020738125946765,0.9366721892483976
21.29,25.7,477.0,0,0,-0.3420201433256686,0.9396926207859084
21.29,25.7,475.5,0,0,-0.3420201433256686,0.9396926207859084
21.29,25.7,477.5,0,0,-0.33791671800332707,0.9411760152563706
21.29,25.7,477.5,0,0,-0.3296906452627871,0.9440890203927843
21.29,25.7,478.0,0,0,-0.32556815445715753,0.9455185755993165
21.29,25.7,473.5,0,0,-0.32143946530316186,0.9469301294951056
21.29,25.7,472.5,0,0,-0.31730465640509187,0.9483236552061994
21.29,25.7,472.0,0,0,-0.31730465640509187,0.9483236552061994
21.29,25.7,469.5,0,0,-0.31316380648375036,0.9496991262018767
21.29,25.7,466.67,0,0,-0.30486429902801043,0.9523957996432785
21.29,25.7,467.0,0,0,-0.30070579950427384,0.9537169507482267
21.29,25.7,469.5,0,0,-0.2965415749755711,0.9550199444571866
21.2,25.6,469.0,0,0,-0.29237170472273627,0.9563047559630357
21.29,25.7,471.0,0,0,-0.28819626813409,0.9575713608048142
21.29,25.7,469.0,0,0,-0.28819626813409,0.9575713608048142
21.26,25.66667,467.33,0,0,-0.2840153447039227,0.958819734868193
21.24,25.65,471.5,0,0,-0.2756373558169998,0.9612616959383187
21.23,25.63333,471.67,0,0,-0.27144044986507426,0.9624552364536473
21.29,25.7,475.0,0,0,-0.267238376078258,0.9636304532086227
21.2,25.6,471.0,0,0,-0.26303121445797534,0.9647873238288128
21.24,25.65,471.0,0,0,-0.2588190451025207,0.9659258262890683
21.24,25.65,474.5,0,0,-0.2503800040544419,0.9681476403781076
21.2,25.6,475.5,0,0,-0.24615329302899291,0.9692309097067544
21.2,25.6,474.0,0,0,-0.24192189559966787,0.9702957262759965
21.2,25.6,469.0,0,0,-0.2376858923261735,0.9713420698132613
21.2,25.6,474.0,0,0,-0.23344536385590609,0.9723699203976764
21.2,25.6,468.5,0,0,-0.22495105434386534,0.9743700647852351
21.2,25.6,469.5,0,0,-0.2206974350215017,0.9753423205085126
21.2,25.6,472.5,0,0,-0.21643961393810288,0.9762960071199334
21.2,25.6,467.5,0,0,-0.21643961393810288,0.9762960071199334
21.2,25.6,469.0,0,0,-0.20791169081775987,0.9781476007338056
21.2,25.55,466.5,0,0,-0.20791169081775987,0.9781476007338056
21.2,25.5,469.5,0,0,-0.2036417511401774,0.9790454724845838
21.2,25.5,469.0,0,0,-0.19509032201612872,0.9807852804032303
21.2,25.5,467.0,0,0,-0.19080899537654467,0.981627183447664
21.2,25.5,467.33,0,0,-0.18652403600873563,0.9824503977255096
21.2,25.5,467.0,0,0,-0.18223552549214783,0.9832549075639545
21.2,25.5,464.5,0,0,-0.17794354547384153,0.9840406976462909
21.2,25.445,466.0,0,0,-0.17794354547384153,0.9840406976462909
21.2,25.5,473.0,0,0,-0.16934950384902492,0.9855560590580776
21.2,25.39,475.0,0,0,-0.16504760586067735,0.9862856015372314
21.2,25.39,471.0,0,0,-0.16074256560382694,0.9869963665602318
21.2,25.39,470.0,0,0,-0.16074256560382694,0.9869963665602318
21.2,25.39,466.25,0,0,-0.15212338618991633,0.9883615104677608
21.2,25.39,467.0,0,0,-0.15212338618991633,0.9883615104677608
21.2,25.39,473.0,0,0,-0.14780941112961138,0.9890158633619167
21.2,25.39,468.0,0,0,-0.13917310096006588,0.9902680687415703
21.2,25.39,463.0,0,0,-0.13485093027372372,0.9908658973868821
21.2,25.39,466.0,0,0,-0.13052619222005168,0.9914448613738104
21.2,25.39,467.0,0,0,-0.12619896913583012,0.992004949679715
21.2,25.29,468.0,0,0,-0.12619896913583012,0.992004949679715
21.2,25.39,468.0,0,0,-0.12186934340514811,0.992546151641322
21.2,25.29,468.0,0,0,-0.11320321376790701,0.9935718556765875
21.2,25.34,465.5,0,0,-0.10886687485196514,0.9940563382223195
21.2,25.39,464.0,0,0,-0.10452846326765342,0.9945218953682733
21.2,25.34,464.5,0,0,-0.1001880616120765,0.9949685182509117
21.2,25.29,465.67,0,0,-0.09584575252022448,0.9953961983671787
21.2,25.365,465.75,0,0,-0.09584575252022448,0.9953961983671787
21.2,25.39,464.0,0,0,-0.09150161866340226,0.9958049275746618
21.2,25.39,467.0,0,0,-0.08280820751220387,0.9965655024977614
21.15,25.39,466.5,0,0,-0.07845909572784562,0.996917333733128
21.2,25.39,465.0,0,0,-0.0741084901953993,0.9972501850994857
21.2,25.39,462.0,0,0,-0.06975647374412476,0.9975640502598243
21.2,25.39,459.67,0,0,-0.06975647374412476,0.9975640502598243
21.2,25.29,458.0,0,0,-0.06540312923014367,0.9978589232386035
21.2,25.34,462.5,0,0,-0.05669278756337689,0.9983916705573489
21.2,25.29,467.0,0,0,-0.05233595624294437,0.9986295347545738
21.2,25.29,466.5,0,0,-0.04797812852134387,0.9988483864849507
21.2,25.29,463.0,0,0,-0.043619387365335306,0.9990482215818578
21.2,25.29,465.0,0,0,-0.039259815759069075,0.9992290362407229
21.2,25.29,463.25,0,0,-0.039259815759069075,0.9992290362407229
21.2,25.29,460.0,0,0,-0.03053851320982367,0.9995335908367129
21.2,25.29,457.0,0,0,-0.026176948307873545,0.9996573249755573
21.2,25.29,456.0,0,0,-0.0218148850345609,0.9997620270799091
21.24,25.245,454.0,0,0,-0.0218148850345609,0.9997620270799091
21.23,25.23,454.0,0,0,-0.013089595571344759,0.999914327574007
21.29,25.29,458.0,0,0,-0.013089595571344759,0.999914327574007
21.2,25.2,456.0,0,0,-0.008726535498373636,0.9999619230641713
21.24,25.245,456.5,0,0,0.0,1.0
21.24,25.245,458.5,0,0,0.004363309284746571,0.9999904807207345
21.26,25.26,459.67,0,0,0.008726535498373935,0.9999619230641713
21.24,25.245,464.0,0,0,0.01308959557134444,0.999914327574007
21.24,25.2,465.0,0,0,0.01745240643728351,0.9998476951563913
21.29,25.2,461.0,0,0,0.01745240643728351,0.9998476951563913
21.24,25.2,458.5,0,0,0.02617694830787315,0.9996573249755573
21.29,25.2,459.0,0,0,0.03053851320982266,0.9995335908367129
21.29,25.2,451.0,0,0,0.03489949670250097,0.9993908270190958
21.29,25.2,456.0,0,0,0.03489949670250097,0.9993908270190958
21.29,25.2,463.0,0,0,0.043619387365336,0.9990482215818578
21.29,25.2,461.67,0,0,0.043619387365336,0.9990482215818578
21.29,25.2,458.0,0,0,0.04797812852134394,0.9988483864849507
21.29,25.2,450.0,0,0,0.05669278756337751,0.9983916705573488
21.29,25.2,457.0,0,0,0.06104853953485687,0.9981347984218669
21.29,25.2,456.0,0,0,0.06540312923014306,0.9978589232386035
21.29,25.2,456.0,0,0,0.0697564737441253,0.9975640502598242
21.29,25.2,461.0,0,0,0.0697564737441253,0.9975640502598242
21.29,25.2,463.0,0,0,0.07410849019539924,0.9972501850994857
21.29,25.2,460.0,0,0,0.08280820751220433,0.9965655024977614
21.29,25.2,456.0,0,0,0.08715574274765817,0.9961946980917455
21.29,25.2,454.5,0,0,0.09150161866340238,0.9958049275746618
21.29,25.2,448.5,0,0,0.09584575252022398,0.9953961983671789
21.29,25.2,453.5,0,0,0.10018806161207627,0.9949685182509117
21.29,25.2,454.0,0,0,0.10018806161207627,0.9949685182509117
21.29,25.2,454.0,0,0,0.10452846326765346,0.9945218953682733
21.29,25.245,450.5,0,0,0.11320321376790672,0.9935718556765875
21.29,25.245,453.0,0,0,0.11753739745783764,0.9930684569549263
21.2,25.2,457.0,0,0,0.12186934340514748,0.992546151641322
21.2,25.2,452.5,0,0,0.12619896913582976,0.992004949679715
21.2,25.2,449.0,0,0,0.12619896913582976,0.992004949679715
21.2,25.2,458.67,0,0,0.13052619222005157,0.9914448613738104
21.2,25.2,454.5,0,0,0.13917310096006544,0.9902680687415704
21.2,25.245,455.5,0,0,0.14349262199117932,0.9896513868196702
